result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
2075,JEFFERSON,2390 - ROOSEVELT FIRST B,2390 ROOSEVELT FIRST B,ROOSEVELT FIRST B,Jefferson 2014 General Precinct.xls,contest_rows,False,010735712,5712,Roosevelt First Baptist Church,ROOSEVELT FIRST BAPTIST CHURCH,review,90.0,4.5,1,OAK GROVE FIRST BAPTIST CHURCH,85.5,FULTONDALE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,57,19,0.9999999999999998,0.9999999999999998,,,no_election_evidence,False,False,False,010735712,Roosevelt First Baptist Church,90.0,4.5,district_constrained_review,186.0,01073003330,First Baptist Booker Heights,review,85.5,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2079,JEFFERSON,2430 - SOUTHSIDE BRANCH,2430 SOUTHSIDE BRANCH,SOUTHSIDE BRANCH,Jefferson 2014 General Precinct.xls,contest_rows,False,010735309,5309,Southside Branch Public Library,SOUTHSIDE BRANCH PUBLIC LIBRARY,review,90.0,4.5,1,SOUTHSIDE HOMES COMMUNITY CENTER,85.5,NORTH AVONDALE BRANCH LIBRARY,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,52;60,18,0.5447452862222051,1.0000000000000002,,,no_election_evidence,False,False,False,010735309,Southside Branch Public Library,90.0,4.5,district_constrained_review,186.0,01073002430,Southside Branch Library,review,90.0,4.5,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2081,JEFFERSON,3010 - HUNTER STREET BAP,3010 HUNTER STREET BAP,HUNTER STREET BAP,Jefferson 2014 General Precinct.xls,contest_rows,False,010734601,4601,Hunter Street Baptist Church,HUNTER STREET BAPTIST CHURCH,review,90.0,4.5,1,CENTER STREET MIDDLE SCHOOL,85.5,SHADES CREST BAPTIST CHURCH,54.55,False,True,low_or_ambiguous_score,,,True,,,,,,,15;46;56,14,0.6592635549424675,0.9999958601337346,,,no_election_evidence,False,False,False,010734601,Hunter Street Baptist Church,90.0,4.5,district_constrained_review,186.0,01073003010,Hunter St Baptist,review,70.27,10.27,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2083,JEFFERSON,3030 - PLEASANT GROVE FI,3030 PLEASANT GROVE FI,PLEASANT GROVE FI,Jefferson 2014 General Precinct.xls,contest_rows,False,010731506,1506,Pleasant Grove First Baptist Church,PLEASANT GROVE FIRST BAPTIST CHURCH,review,90.0,4.5,1,OAK GROVE FIRST BAPTIST CHURCH,85.5,PLEASANT HILL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,15;57,19,0.5235950877235024,0.9999999919547568,,,no_election_evidence,False,False,False,010731506,Pleasant Grove First Baptist Church,90.0,4.5,district_constrained_review,186.0,01073003030,Pleasant Grove Baptist,review,85.81,19.14,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2084,JEFFERSON,3040 - PRINCE OF PEACE C,3040 PRINCE OF PEACE C,PRINCE OF PEACE C,Jefferson 2014 General Precinct.xls,contest_rows,False,010734602,4602,Prince of Peace Catholic Church,PRINCE OF PEACE CATHOLIC CHURCH,review,90.0,4.5,1,OUR LADY OF LOURDES CATHOLIC CHURCH,85.5,FIRST UNITED METHODIST CHURCH OF CENTER POINT,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,15;46;47,16,0.8276539315742141,0.9999999903574884,,,no_election_evidence,False,False,False,010734602,Prince of Peace Catholic Church,90.0,4.5,district_constrained_review,186.0,01073003040,Prince of Peace Catholic,review,89.06,3.56,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2085,JEFFERSON,3050 - PLEASANT RIDGE BA,3050 PLEASANT RIDGE BA,PLEASANT RIDGE BA,Jefferson 2014 General Precinct.xls,contest_rows,False,010731511,1511,Pleasant Hill United Methodist Church,PLEASANT HILL UNITED METHODIST CHURCH,review,85.5,0.0,3,SHADY GROVE BAPTIST CHURCH SAND RIDGE,85.5,PLEASANT GROVE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,15,18;19,0.9999999743425344,0.6567645567578679,,,no_election_evidence,False,False,False,010731511,Pleasant Hill United Methodist Church,85.5,0.0,district_constrained_review,186.0,01073003050,Pleasant Ridge Baptist,review,87.18,15.38,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2086,JEFFERSON,3060 - BESSEMER CIVIC CE,3060 BESSEMER CIVIC CE,BESSEMER CIVIC CE,Jefferson 2014 General Precinct.xls,contest_rows,False,010734705,4705,Vestavia Hills Civic Center,VESTAVIA HILLS CIVIC CENTER,review,85.5,16.93,1,BESSEMER CITY HALL,68.57,LEEDS CIVIC CENTER,62.86,False,True,low_or_ambiguous_score,,,True,,,,,,,47;48,16,0.6737607762719525,0.9999999958561118,,,no_election_evidence,False,False,False,010734705,Vestavia Hills Civic Center,85.5,16.93,district_constrained_review,186.0,01073003060,Bessemer Civic Ctr,review,89.47,3.97,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2087,JEFFERSON,3070 - MT_ OLIVE COMMUNI,3070 MOUNT OLIVE COMMUNI,MOUNT OLIVE COMMUNI,Jefferson 2014 General Precinct.xls,contest_rows,False,010735716,5716,Mount Zion Missionary Baptist Church,MOUNT ZION MISSIONARY BAPTIST CHURCH,review,85.5,0.0,2,MOUNT OLIVE ELEMENTARY SCHOOL,85.5,MOUNT OLIVE BAPTIST CHURCH,69.67,False,True,low_or_ambiguous_score,,,True,,,,,,,57,19,1.0000000000000004,0.9999999797761732,,,no_election_evidence,False,False,False,010735716,Mount Zion Missionary Baptist Church,85.5,0.0,district_constrained_review,186.0,01073002270,Mt Zion Missionary Baptist,review,85.5,4.65,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2088,JEFFERSON,3080 - MORGAN RD UNITED,3080 MORGAN RD UNITED,MORGAN RD UNITED,Jefferson 2014 General Precinct.xls,contest_rows,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,PLEASANT HILL UNITED METHODIST CHURCH,85.5,PINSON UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999826639844,0.9999999704699102,,,no_election_evidence,False,False,False,010734802,Mountain Chapel United Methodist Church,85.5,0.0,district_constrained_review,186.0,01073003080,Morgan Rd UMC,review,77.73,27.1,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2090,JEFFERSON,3100 - BAGLEY JUNIIOR HI,3100 BAGLEY JUNIIOR HI,BAGLEY JUNIIOR HI,Jefferson 2014 General Precinct.xls,contest_rows,False,010731502,1502,Bagley Junior High School,BAGLEY JUNIOR HIGH SCHOOL,review,76.19,23.12,1,FULTONDALE SENIOR CITIZEN S CENTER,53.07,JEFFERSON STATE JUNIOR COLLEGE,52.94,False,True,low_or_ambiguous_score,,,True,,,,,,,14;16,5;17,0.9044124299152946,0.7225334605987609,,,no_election_evidence,False,False,False,010731502,Bagley Junior High School,76.19,23.12,district_constrained_review,186.0,01073003100,Bagley Jr High,review,77.42,23.13,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2097,JEFFERSON,3170 - ALLIANCE COMMUNIT,3170 ALLIANCE COMMUNIT,ALLIANCE COMMUNIT,Jefferson 2014 General Precinct.xls,contest_rows,False,010731504,1504,Alliance Community Center,ALLIANCE COMMUNITY CENTER,review,80.95,12.13,1,BROOKLANE COMMUNITY CENTER,68.82,MOUNTAINTOP COMMUNITY CHURCH,63.53,False,True,low_or_ambiguous_score,,,True,,,,,,,15;16,5,0.8573281907140933,1.0000000000000029,,,no_election_evidence,False,False,False,010731504,Alliance Community Center,80.95,12.13,district_constrained_review,186.0,01073003170,Alliance Comm Ctr,review,80.95,12.13,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2099,JEFFERSON,3190 - NEW BETHLEHEM BAP,3190 NEW BETHLEHEM BAP,NEW BETHLEHEM BAP,Jefferson 2014 General Precinct.xls,contest_rows,False,010735704,5704,New Bethlehem Baptist Church,NEW BETHLEHEM BAPTIST CHURCH,review,90.0,4.5,1,NEW MERKLE CAHABA HEIGHTS CENTER,85.5,NEW ERA FAMILY LIFE CENTER,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,57,19,1.0000000000000002,1.0000000000000002,,,no_election_evidence,False,False,False,010735704,New Bethlehem Baptist Church,90.0,4.5,district_constrained_review,186.0,01073005070,New Merkel Cahaba Hts Ctr,review,85.5,11.21,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2100,JEFFERSON,3200 - MAURICE L_ WEST C,3200 MAURICE L WEST C,MAURICE L WEST C,Jefferson 2014 General Precinct.xls,contest_rows,False,010736001,6001,Maurice L West Community Center,MAURICE L WEST COMMUNITY CENTER,review,90.0,4.5,1,MASONIC LODGE WEST JEFFERSON,85.5,FIVE POINTS WEST PUBLIC LIBRARY,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,60,17;19,1.000000000000001,0.564363979572501,,,no_election_evidence,False,False,False,010736001,Maurice L West Community Center,90.0,4.5,district_constrained_review,186.0,01073003260,West Jefferson Rec Ctr,review,85.5,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2102,JEFFERSON,3220 - OAK GROVE FIRST B,3220 OAK GROVE FIRST B,OAK GROVE FIRST B,Jefferson 2014 General Precinct.xls,contest_rows,False,010731510,1510,Oak Grove First Baptist Church,OAK GROVE FIRST BAPTIST CHURCH,review,90.0,4.5,1,FULTONDALE FIRST BAPTIST CHURCH,85.5,SHADY GROVE BAPTIST CHURCH SAND RIDGE,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,16,5,0.9999999999999964,0.9999999819870986,,,no_election_evidence,False,False,False,010731510,Oak Grove First Baptist Church,90.0,4.5,district_constrained_review,186.0,01073003220,Oak Grove 1st Baptist,review,89.06,3.56,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2103,JEFFERSON,3230 - GRANT STREET BAPT,3230 GRANT STREET BAPTIST,GRANT STREET BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,010731510,1510,Oak Grove First Baptist Church,OAK GROVE FIRST BAPTIST CHURCH,review,85.5,0.0,3,FULTONDALE FIRST BAPTIST CHURCH,85.5,MOUNT ZION MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,16,5,0.9999999999999964,0.9999999819870986,,,no_election_evidence,False,False,False,010731510,Oak Grove First Baptist Church,85.5,0.0,district_constrained_review,186.0,01073003230,Grant St Baptist,review,82.05,15.38,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2104,JEFFERSON,3240 - SYLVAN SPRINGS FI,3240 SYLVAN SPRINGS FI,SYLVAN SPRINGS FI,Jefferson 2014 General Precinct.xls,contest_rows,False,010735502,5502,Sylvan Springs Town Hall,SYLVAN SPRINGS TOWN HALL,review,85.81,0.31,3,GREEN SPRINGS BAPTIST CHURCH,85.5,SULPHER SPRINGS BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,16,5,1.0,0.9999999935188848,,,no_election_evidence,False,False,False,010735502,Sylvan Springs Town Hall,85.81,0.31,district_constrained_review,186.0,01073003240,Sylvan Springs UMC,review,85.81,35.51,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2105,JEFFERSON,3250 - BESSEMER FIRE STA,3250 BESSEMER FIRE STA,BESSEMER FIRE STA,Jefferson 2014 General Precinct.xls,contest_rows,False,010734804,4804,Mountain Brook Fire Station #2,MOUNTAIN BROOK FIRE STATION 2,review,85.5,0.0,3,FIRE DEPARTMENT ADMIN BUILDING,85.5,BIRMINGHAM FIRE STATION 29,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,15,1.0000000000000009,0.9999992030975976,,,no_election_evidence,False,False,False,010734804,Mountain Brook Fire Station #2,85.5,0.0,district_constrained_review,186.0,01073002240,Fire Dept Admin Bldg,review,85.5,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2110,JEFFERSON,3300 - JOHNS COMMUNITY C,3300 JOHNS COMMUNITY C,JOHNS COMMUNITY C,Jefferson 2014 General Precinct.xls,contest_rows,False,010735612,5612,Johns Community Center,JOHNS COMMUNITY CENTER,review,89.06,3.56,1,MOUNTAINTOP COMMUNITY CHURCH,85.5,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,15;16,5;19,0.7245896813336316,0.6170927714176948,,,no_election_evidence,False,False,False,010735612,Johns Community Center,89.06,3.56,district_constrained_review,186.0,01073003300,Johns Comm Ctr,review,89.06,3.56,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2111,JEFFERSON,3310 - PARKWOOD CHURCH O,3310 PARKWOOD CHURCH O,PARKWOOD CHURCH O,Jefferson 2014 General Precinct.xls,contest_rows,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,MOUNTAINTOP COMMUNITY CHURCH,85.5,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999826639844,0.9999999704699102,,,no_election_evidence,False,False,False,010734802,Mountain Chapel United Methodist Church,85.5,0.0,district_constrained_review,186.0,01073003310,Parkwood Church of God,review,89.06,3.56,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2113,JEFFERSON,3330 - BOOKER HEIGHTS DE,3330 BOOKER HEIGHTS DE,BOOKER HEIGHTS DE,Jefferson 2014 General Precinct.xls,contest_rows,False,010735503,5503,Booker Heights Development Corporation,BOOKER HEIGHTS DEVELOPMENT CORPORATION,review,90.0,4.5,1,NEW MERKLE CAHABA HEIGHTS CENTER,85.5,HOOPER CITY RECREATION CENTER,52.26,False,True,low_or_ambiguous_score,,,True,,,,,,,57,19,1.0000000000000002,1.0000000000000002,,,no_election_evidence,False,False,False,010735503,Booker Heights Development Corporation,90.0,4.5,district_constrained_review,186.0,01073003330,First Baptist Booker Heights,review,85.5,33.24,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2115,JEFFERSON,4020 - TRUSSVILLE FIRST,4020 TRUSSVILLE FIRST,TRUSSVILLE FIRST,Jefferson 2014 General Precinct.xls,contest_rows,False,010734402,4402,Trussville First Baptist Church,TRUSSVILLE FIRST BAPTIST CHURCH,review,90.0,4.5,1,OAK GROVE FIRST BAPTIST CHURCH,85.5,FULTONDALE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,44,17;20,1.0000000000000009,0.972947484251632,,,no_election_evidence,False,False,False,010734402,Trussville First Baptist Church,90.0,4.5,district_constrained_review,186.0,01073004020,Trussville 1st Baptist,review,90.0,4.5,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2116,JEFFERSON,4030 - CENTER POINT FIRS,4030 CENTER POINT FIRS,CENTER POINT FIRS,Jefferson 2014 General Precinct.xls,contest_rows,False,010734805,4805,New Merkle-Cahaba Heights Center,NEW MERKLE CAHABA HEIGHTS CENTER,review,85.5,0.0,3,JEFFERSON COUNTY REHABILITATION CENTER,85.5,HARRISON PARK RECREATION CENTER,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999999999992,0.9999999369714394,,,no_election_evidence,False,False,False,010734805,New Merkle-Cahaba Heights Center,85.5,0.0,district_constrained_review,186.0,01073005070,New Merkel Cahaba Hts Ctr,review,85.5,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2117,JEFFERSON,4040 - TRUSSVILLE CITY H,4040 TRUSSVILLE CITY H,TRUSSVILLE CITY H,Jefferson 2014 General Precinct.xls,contest_rows,False,010734401,4401,Trussville City Hall,TRUSSVILLE CITY HALL,review,91.89,6.39,1,GATE CITY ELEMENTARY SCHOOL,85.5,TRUSSVILLE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,44,15,0.999999999999998,0.99999963772918,,,no_election_evidence,False,False,False,010734401,Trussville City Hall,91.89,6.39,district_constrained_review,186.0,01073004040,Trussville City Hall,review,91.89,6.39,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2118,JEFFERSON,4050 - CLAY COMMUNITY CE,4050 CLAY COMMUNITY CE,CLAY COMMUNITY CE,Jefferson 2014 General Precinct.xls,contest_rows,False,010735109,5109,Clay Community Center,CLAY COMMUNITY CENTER,review,89.47,3.97,1,MOUNTAINTOP COMMUNITY CHURCH,85.5,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,44,17,0.9999999999999978,0.99999998829221,,,no_election_evidence,False,False,False,010735109,Clay Community Center,89.47,3.97,district_constrained_review,186.0,01073004050,Clay Comm Ctr,review,89.47,3.97,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2122,JEFFERSON,4090 - FULTONDALE FIRST,4090 FULTONDALE FIRST,FULTONDALE FIRST,Jefferson 2014 General Precinct.xls,contest_rows,False,010736003,6003,Fultondale First Baptist Church,FULTONDALE FIRST BAPTIST CHURCH,review,90.0,4.5,1,OAK GROVE FIRST BAPTIST CHURCH,85.5,FULTONDALE SENIOR CITIZEN S CENTER,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,60,17;20,1.000000000000001,0.5300561733491645,,,no_election_evidence,False,False,False,010736003,Fultondale First Baptist Church,90.0,4.5,district_constrained_review,186.0,01073004090,Fultondale 1st Baptist,review,90.0,4.5,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2123,JEFFERSON,4100 - MOUNTAIN VIEW BAP,4100 MOUNTAIN VIEW BAP,MOUNTAIN VIEW BAP,Jefferson 2014 General Precinct.xls,contest_rows,False,010734403,4403,Mountain View Baptist Church,MOUNTAIN VIEW BAPTIST CHURCH,review,90.0,4.5,1,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,MOUNTAIN BROOK FIRE STATION 2,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,44;54,17;20,0.9464362779637546,0.8064519947472504,,,no_election_evidence,False,False,False,010734403,Mountain View Baptist Church,90.0,4.5,district_constrained_review,186.0,01073004100,Mountain View Baptist,review,89.47,3.97,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2124,JEFFERSON,4110 - PINSON UNITED MET,4110 PINSON UNITED MET,PINSON UNITED MET,Jefferson 2014 General Precinct.xls,contest_rows,False,010735108,5108,Pinson United Methodist Church,PINSON UNITED METHODIST CHURCH,review,90.0,4.5,1,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,PLEASANT HILL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,44;51;58;59,17;20,0.5750624620470628,0.5880610780133829,,,no_election_evidence,False,False,False,010735108,Pinson United Methodist Church,90.0,4.5,district_constrained_review,186.0,01073001330,Morton Simpson Comm Ctr,review,58.24,2.68,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2128,JEFFERSON,4150 - PALMERDALE UNITED,4150 PALMERDALE UNITED,PALMERDALE UNITED,Jefferson 2014 General Precinct.xls,contest_rows,False,010735107,5107,Palmerdale United Methodist Church,PALMERDALE UNITED METHODIST CHURCH,review,90.0,4.5,1,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,PLEASANT HILL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,44;51,17,0.8957546350880895,0.9999999999999988,,,no_election_evidence,False,False,False,010735107,Palmerdale United Methodist Church,90.0,4.5,district_constrained_review,186.0,01073004150,Palmerdale UMC,review,79.17,24.62,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2129,JEFFERSON,4160 - CENTER POINT FIRS,4160 CENTER POINT FIRS,CENTER POINT FIRS,Jefferson 2014 General Precinct.xls,contest_rows,False,010734805,4805,New Merkle-Cahaba Heights Center,NEW MERKLE CAHABA HEIGHTS CENTER,review,85.5,0.0,3,JEFFERSON COUNTY REHABILITATION CENTER,85.5,HARRISON PARK RECREATION CENTER,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999999999992,0.9999999369714394,,,no_election_evidence,False,False,False,010734805,New Merkle-Cahaba Heights Center,85.5,0.0,district_constrained_review,186.0,01073005070,New Merkel Cahaba Hts Ctr,review,85.5,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2134,JEFFERSON,4210 - MORRIS SENIOR CIT,4210 MORRIS SENIOR CIT,MORRIS SENIOR CIT,Jefferson 2014 General Precinct.xls,contest_rows,False,010735506,5506,Adamsville Senior Citizens Building,ADAMSVILLE SENIOR CITIZENS BUILDING,review,85.5,0.0,3,FULTONDALE SENIOR CITIZEN S CENTER,85.5,IRONDALE SENIOR CITIZENS BUILDING,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,55;57;60,19,0.7483804230964335,0.999999991616312,,,no_election_evidence,False,False,False,010735506,Adamsville Senior Citizens Building,85.5,0.0,district_constrained_review,186.0,01073004210,Morris Senior Ctr,review,86.49,24.95,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2140,JEFFERSON,5020 - VESTAVIA HILLS UN,5020 VESTAVIA HILLS UN,VESTAVIA HILLS UN,Jefferson 2014 General Precinct.xls,contest_rows,False,010734708,4708,Vestavia Hills United Methodist Church,VESTAVIA HILLS UNITED METHODIST CHURCH,review,90.0,4.5,1,VESTAVIA HILLS CIVIC CENTER,85.5,TOWN VILLAGE VESTAVIA HILLS,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999994062699716,0.999999978370366,,,no_election_evidence,False,False,False,010734708,Vestavia Hills United Methodist Church,90.0,4.5,district_constrained_review,186.0,01073005020,Vestavia Hills UMC,review,91.43,5.93,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2141,JEFFERSON,5030 - HOOVER EDUCATIONA,5030 HOOVER EDUCATIONA,HOOVER EDUCATIONA,Jefferson 2014 General Precinct.xls,contest_rows,False,010734701,4701,Hoover Park and Recreation Center,HOOVER PARK AND RECREATION CENTER,review,85.5,24.43,1,CRESTWOOD COMMUNITY EDUCATIONAL CENTER,61.07,HEMPHILL SCHOOL RECREATION BUILDING,58.24,False,True,low_or_ambiguous_score,,,True,,,,,,,47,16,1.0,1.0,,,no_election_evidence,False,False,False,010734701,Hoover Park and Recreation Center,85.5,24.43,district_constrained_review,186.0,01073005030,Hoover Educational Facility,review,90.0,4.5,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
